1	1.00	0.01	0.02
2	1.00	0.02	0.05
3	1.00	0.04	0.07
4	1.00	0.05	0.09
5	1.00	0.06	0.11
6	1.00	0.07	0.13
7	1.00	0.08	0.16
8	1.00	0.10	0.18
9	0.89	0.10	0.17
10	0.80	0.10	0.17
11	0.82	0.11	0.19
12	0.83	0.12	0.21
13	0.77	0.12	0.21
14	0.79	0.13	0.23
15	0.73	0.13	0.22
16	0.69	0.13	0.22
17	0.71	0.14	0.24
18	0.72	0.16	0.26
19	0.74	0.17	0.27
20	0.75	0.18	0.29
21	0.76	0.19	0.31
22	0.77	0.20	0.32
23	0.78	0.22	0.34
24	0.79	0.23	0.36
25	0.80	0.24	0.37
26	0.81	0.25	0.39
27	0.81	0.27	0.40
28	0.82	0.28	0.41
29	0.83	0.29	0.43
30	0.83	0.30	0.44
31	0.84	0.31	0.46
32	0.84	0.33	0.47
33	0.85	0.34	0.48
34	0.85	0.35	0.50
35	0.86	0.36	0.51
36	0.86	0.37	0.52
37	0.86	0.39	0.53
38	0.84	0.39	0.53
39	0.85	0.40	0.54
40	0.85	0.41	0.55
41	0.85	0.42	0.56
42	0.86	0.43	0.58
43	0.86	0.45	0.59
44	0.86	0.46	0.60
45	0.87	0.47	0.61
46	0.87	0.48	0.62
47	0.87	0.49	0.63
48	0.88	0.51	0.64
49	0.88	0.52	0.65
50	0.88	0.53	0.66
51	0.88	0.54	0.67
52	0.88	0.55	0.68
53	0.87	0.55	0.68
54	0.87	0.57	0.69
55	0.87	0.58	0.70
56	0.88	0.59	0.71
57	0.88	0.60	0.71
58	0.88	0.61	0.72
59	0.88	0.63	0.73
60	0.88	0.64	0.74
61	0.87	0.64	0.74
62	0.85	0.64	0.73
63	0.86	0.65	0.74
64	0.84	0.65	0.73
65	0.83	0.65	0.73
66	0.83	0.66	0.74
67	0.84	0.67	0.75
68	0.84	0.69	0.75
69	0.84	0.70	0.76
70	0.83	0.70	0.76
71	0.83	0.71	0.77
72	0.82	0.71	0.76
73	0.82	0.72	0.77
74	0.82	0.73	0.78
75	0.83	0.75	0.78
76	0.82	0.75	0.78
77	0.81	0.75	0.77
78	0.81	0.76	0.78
79	0.81	0.77	0.79
80	0.81	0.78	0.80
81	0.81	0.80	0.80
82	0.82	0.81	0.81
83	0.82	0.82	0.82
84	0.82	0.83	0.83
85	0.81	0.83	0.82
86	0.81	0.84	0.83
87	0.82	0.86	0.84
88	0.82	0.87	0.84
89	0.82	0.88	0.85
90	0.82	0.89	0.86
91	0.82	0.90	0.86
92	0.83	0.92	0.87
93	0.83	0.93	0.87
94	0.83	0.94	0.88
95	0.82	0.94	0.88
96	0.82	0.95	0.88
97	0.82	0.96	0.89
98	0.83	0.98	0.90
99	0.83	0.99	0.90
100	0.83	1.00	0.91
