
1	1.00	0.01	0.03
2	1.00	0.03	0.06
3	1.00	0.04	0.08
4	1.00	0.06	0.11
5	1.00	0.07	0.14
6	1.00	0.09	0.16
7	1.00	0.10	0.18
8	1.00	0.12	0.21
9	1.00	0.13	0.23
10	1.00	0.14	0.25
11	1.00	0.16	0.27
12	1.00	0.17	0.30
13	1.00	0.19	0.32
14	1.00	0.20	0.34
15	1.00	0.22	0.36
16	1.00	0.23	0.38
17	1.00	0.25	0.40
18	1.00	0.26	0.41
19	1.00	0.28	0.43
20	1.00	0.29	0.45
21	0.95	0.29	0.44
22	0.95	0.30	0.46
23	0.91	0.30	0.46
24	0.88	0.30	0.45
25	0.84	0.30	0.45
26	0.85	0.32	0.46
27	0.81	0.32	0.46
28	0.79	0.32	0.45
29	0.76	0.32	0.45
30	0.73	0.32	0.44
31	0.74	0.33	0.46
32	0.75	0.35	0.48
33	0.73	0.35	0.47
34	0.74	0.36	0.49
35	0.71	0.36	0.48
36	0.72	0.38	0.50
37	0.73	0.39	0.51
38	0.74	0.41	0.52
39	0.74	0.42	0.54
40	0.75	0.43	0.55
41	0.76	0.45	0.56
42	0.76	0.46	0.58
43	0.77	0.48	0.59
44	0.77	0.49	0.60
45	0.78	0.51	0.61
46	0.76	0.51	0.61
47	0.74	0.51	0.60
48	0.75	0.52	0.62
49	0.76	0.54	0.63
50	0.76	0.55	0.64
51	0.76	0.57	0.65
52	0.77	0.58	0.66
53	0.77	0.59	0.67
54	0.78	0.61	0.68
55	0.76	0.61	0.68
56	0.75	0.61	0.67
57	0.75	0.62	0.68
58	0.76	0.64	0.69
59	0.75	0.64	0.69
60	0.75	0.65	0.70
61	0.75	0.67	0.71
62	0.76	0.68	0.72
63	0.75	0.68	0.71
64	0.75	0.70	0.72
65	0.74	0.70	0.72
66	0.74	0.71	0.73
67	0.75	0.72	0.74
68	0.75	0.74	0.74
69	0.75	0.75	0.75
70	0.76	0.77	0.76
71	0.76	0.78	0.77
72	0.75	0.78	0.77
73	0.75	0.80	0.77
74	0.76	0.81	0.78
75	0.76	0.83	0.79
76	0.75	0.83	0.79
77	0.74	0.83	0.78
78	0.74	0.84	0.79
79	0.75	0.86	0.80
80	0.74	0.86	0.79
81	0.73	0.86	0.79
82	0.72	0.86	0.78
83	0.72	0.87	0.79
84	0.73	0.88	0.80
85	0.72	0.88	0.79
86	0.72	0.90	0.80
87	0.72	0.91	0.81
88	0.73	0.93	0.82
89	0.73	0.94	0.82
90	0.72	0.94	0.82
91	0.71	0.94	0.81
92	0.71	0.94	0.81
93	0.70	0.94	0.80
94	0.70	0.96	0.81
95	0.69	0.96	0.80
96	0.69	0.96	0.80
97	0.69	0.97	0.81
98	0.68	0.97	0.80
99	0.69	0.99	0.81
100	0.69	1.00	0.82
