1	1.00	0.02	0.03
2	1.00	0.03	0.06
3	0.67	0.03	0.06
4	0.50	0.03	0.06
5	0.60	0.05	0.08
6	0.67	0.06	0.11
7	0.57	0.06	0.11
8	0.63	0.08	0.14
9	0.67	0.09	0.16
10	0.60	0.09	0.16
11	0.55	0.09	0.16
12	0.50	0.09	0.15
13	0.46	0.09	0.15
14	0.43	0.09	0.15
15	0.40	0.09	0.15
16	0.44	0.11	0.17
17	0.47	0.12	0.19
18	0.50	0.14	0.21
19	0.53	0.15	0.24
20	0.55	0.17	0.26
21	0.57	0.18	0.28
22	0.59	0.20	0.30
23	0.61	0.21	0.31
24	0.63	0.23	0.33
25	0.64	0.24	0.35
26	0.65	0.26	0.37
27	0.67	0.27	0.39
28	0.68	0.29	0.40
29	0.66	0.29	0.40
30	0.63	0.29	0.40
31	0.65	0.30	0.41
32	0.63	0.30	0.41
33	0.61	0.30	0.40
34	0.62	0.32	0.42
35	0.63	0.33	0.44
36	0.64	0.35	0.45
37	0.65	0.36	0.47
38	0.66	0.38	0.48
39	0.67	0.39	0.50
40	0.68	0.41	0.51
41	0.68	0.42	0.52
42	0.69	0.44	0.54
43	0.70	0.45	0.55
44	0.70	0.47	0.56
45	0.71	0.48	0.58
46	0.72	0.50	0.59
47	0.72	0.52	0.60
48	0.73	0.53	0.61
49	0.73	0.55	0.63
50	0.74	0.56	0.64
51	0.75	0.58	0.65
52	0.75	0.59	0.66
53	0.74	0.59	0.66
54	0.74	0.61	0.67
55	0.75	0.62	0.68
56	0.75	0.64	0.69
57	0.75	0.65	0.70
58	0.76	0.67	0.71
59	0.76	0.68	0.72
60	0.75	0.68	0.71
61	0.75	0.70	0.72
62	0.74	0.70	0.72
63	0.75	0.71	0.73
64	0.75	0.73	0.74
65	0.75	0.74	0.75
66	0.76	0.76	0.76
67	0.75	0.76	0.75
68	0.75	0.77	0.76
69	0.75	0.79	0.77
70	0.76	0.80	0.78
71	0.76	0.82	0.79
72	0.75	0.82	0.78
73	0.75	0.83	0.79
74	0.76	0.85	0.80
75	0.76	0.86	0.81
76	0.75	0.86	0.80
77	0.74	0.86	0.80
78	0.74	0.88	0.81
79	0.75	0.89	0.81
80	0.75	0.91	0.82
81	0.74	0.91	0.82
82	0.74	0.92	0.82
83	0.73	0.92	0.82
84	0.74	0.94	0.83
85	0.73	0.94	0.82
86	0.72	0.94	0.82
87	0.71	0.94	0.81
88	0.72	0.95	0.82
89	0.71	0.95	0.81
90	0.71	0.97	0.82
91	0.70	0.97	0.82
92	0.70	0.97	0.81
93	0.69	0.97	0.81
94	0.69	0.98	0.81
95	0.68	0.98	0.81
96	0.68	0.98	0.80
97	0.67	0.98	0.80
98	0.67	1.00	0.80
99	0.67	1.00	0.80
100	0.66	1.00	0.80
